episode_uid,slide_order,slide_label,l3_line1,l3_line2,template_used,segment,media_refs,library,rel_path,source,confidence,needs_human,notes
,3,,GSR One-on-one,SPECIFIED INFORMATION POINTS BEYOND CHANCE AND CHEMISTRY,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,4,,GSR One-on-one,DNA CONTAINS FUNCTIONAL INFORMATION NOT JUST CHEMISTRY,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,5,,GSR One-on-one,MATERIAL CAUSES STILL FAIL TO EXPLAIN INFORMATION IN LIFE,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,6,,GSR One-on-one,FUNCTIONAL INFORMATION DIFFERS FROM ORDER OR COMPLEXITY,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,7,,GSR One-on-one,DR STEPHEN MEYER | PHILOSOPHER OF SCIENCE | AUTHOR,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,8,,GSR One-on-one,MODERN GENETICS HAS STRENGTHENED THE CASE FOR DESIGN,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,9,,GSR One-on-one,THE AGE OF DESIGN HAS SHARPENED THE ORIGINS CONVERSATION,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,10,,GSR One-on-one,INFORMATION IN DNA REMAINS A MAJOR CHALLENGE TO MATERIALISM,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,11,,GSR One-on-one,EVERYDAY EXPERIENCE LINKS INFORMATION TO INTELLIGENT CAUSES,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,12,,GSR One-on-one,BIOLOGICAL INFORMATION SITS AT THE HEART OF THE DESIGN CASE,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,13,,GSR One-on-one,CHEMISTRY ALONE DOES NOT EXPLAIN THE CODE INSIDE CELLS,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,14,,GSR One-on-one,DNA ACTS MORE LIKE SOFTWARE THAN A SIMPLE MOLECULE,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,15,,GSR One-on-one,DNA CODE RAISES QUESTIONS ABOUT THE SOURCE OF INFORMATION,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,16,,GSR One-on-one,ORIGIN OF LIFE DEBATE NOW CENTERS ON BIOLOGICAL INFORMATION,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,17,,GSR One-on-one,ORIGIN OF LIFE RESEARCH STILL FACES THE INFORMATION PROBLEM,lower_third,interview_2,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_C_INTERVIEW_2_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,1,,GSR One-on-one,SYSTEMS MAY OPERATE SEMI AUTONOMOUSLY ON MOON,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,2,,GSR One-on-one,SMALL OUTPOSTS REQUIRE LESS POWER THAN FULL COLONIES,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,3,,GSR One-on-one,NEW DESIGNS BUILD ON PAST NASA REACTOR RESEARCH,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,4,,GSR One-on-one,SAFETY PROTOCOLS GOVERN NUCLEAR LAUNCHES,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,5,,GSR One-on-one,LUNAR BASES NEED RELIABLE POWER BEYOND SOLAR ENERGY,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,6,,GSR One-on-one,REACTORS ARE NOT ACTIVE OR RADIOACTIVE AT LAUNCH,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,7,,GSR One-on-one,ENGINEERS MUST DESIGN FOR VACUUM AND LOW GRAVITY,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,8,,GSR One-on-one,LUNAR REACTOR MUST BE COMPACT AND LIGHTWEIGHT,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,9,,GSR One-on-one,SUCCESS COULD ENABLE PERMANENT HUMAN PRESENCE,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,10,,GSR One-on-one,NUCLEAR POWER COULD MARK NEW ERA OF EXPLORATION,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,11,,GSR One-on-one,NASA PLANS NUCLEAR REACTOR FOR LUNAR SURFACE BY 2030,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,12,,GSR One-on-one,MIKE HOUTS | NASA NUCLEAR ENGINEER | SPACE PROPULSION EXPERT,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,13,,GSR One-on-one,NASA SAYS MOON AND MARS MISSIONS REQUIRE NUCLEAR POWER,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,14,,GSR One-on-one,PROJECTED LUNAR BASE POWER NEEDS COULD REACH 40 KILOWATTS,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,15,,GSR One-on-one,TWO WEEK LUNAR NIGHT LIMITS SOLAR POWER OPTIONS,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,16,,GSR One-on-one,NUCLEAR SYSTEMS PROVIDE CONSTANT BASELOAD ENERGY,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
,17,,GSR One-on-one,SNAP 10A SHOWED SPACE REACTORS ARE FEASIBLE,lower_third,interview_1,GSR_2024_L3rd_Text_Box_Looping_v05_000030_4K_2997_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; VGSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov; GSR_2025_L3rd_Curved_Text_Box_FULL_Looping_v09_000030_4K_2997_PreMultiplied_Pr4444.mov,GSR_LIBRARY,Libraries/GSR_LIBRARY/FEBRUARY_SHOW_D_INTERVIEW_1_L3RDS.pro,propres_ssd,medium,True,episode_uid needs schedule join; text verbatim from .pro
